Tempo(s),PWM_Aplicado(%),RPM_M1_Bruto,RPM_M1_Filtrado
4.6350,10,0.00,0.00
4.6400,10,0.00,0.00
4.6450,10,0.00,0.00
4.6500,10,0.00,0.00
4.6550,10,0.00,0.00
4.6600,10,0.00,0.00
4.6650,10,0.00,0.00
4.6700,10,0.00,0.00
4.6750,10,0.00,0.00
4.6800,10,0.00,0.00
4.6850,10,0.00,0.00
4.6900,10,0.00,0.00
4.6950,10,0.00,0.00
4.7000,10,0.00,0.00
4.7050,10,0.00,0.00
4.7100,10,0.00,0.00
4.7150,10,0.00,0.00
4.7200,10,0.00,0.00
4.7250,10,0.00,0.00
4.7300,10,0.00,0.00
4.7350,10,0.00,0.00
4.7400,10,0.00,0.00
4.7450,10,0.00,0.00
4.7500,10,0.00,0.00
4.7550,10,0.00,0.00
4.7600,10,0.00,0.00
4.7650,10,0.00,0.00
4.7700,10,0.00,0.00
4.7750,10,0.00,0.00
4.7800,10,0.00,0.00
4.7850,10,0.00,0.00
4.7900,10,0.00,0.00
4.7950,10,0.00,0.00
4.8000,10,0.00,0.00
4.8050,10,0.00,0.00
4.8100,10,0.00,0.00
4.8150,10,0.00,0.00
4.8200,10,0.00,0.00
4.8250,10,0.00,0.00
4.8300,10,0.00,0.00
4.8350,10,0.00,0.00
4.8400,10,0.00,0.00
4.8450,10,0.00,0.00
4.8500,10,0.00,0.00
4.8550,10,0.00,0.00
4.8600,10,0.00,0.00
4.8650,10,0.00,0.00
4.8700,10,0.00,0.00
4.8750,10,0.00,0.00
4.8800,10,0.00,0.00
4.8850,10,0.00,0.00
4.8900,10,0.00,0.00
4.8950,10,0.00,0.00
4.9000,10,0.00,0.00
4.9050,10,0.00,0.00
4.9100,10,0.00,0.00
4.9150,10,0.00,0.00
4.9200,10,0.00,0.00
4.9250,10,0.00,0.00
4.9300,10,0.00,0.00
4.9350,10,0.00,0.00
4.9400,10,0.00,0.00
4.9450,10,0.00,0.00
4.9500,10,0.00,0.00
4.9550,10,0.00,0.00
4.9600,10,0.00,0.00
4.9650,10,0.00,0.00
4.9700,10,0.00,0.00
4.9750,10,0.00,0.00
4.9800,10,0.00,0.00
4.9850,10,0.00,0.00
4.9900,10,0.00,0.00
4.9950,10,0.00,0.00
5.0000,10,0.00,0.00
5.0050,10,0.00,0.00
5.0100,10,0.00,0.00
5.0150,10,0.00,0.00
5.0200,10,0.00,0.00
5.0250,10,0.00,0.00
5.0300,10,0.00,0.00
5.0350,10,0.00,0.00
5.0400,10,0.00,0.00
5.0450,10,0.00,0.00
5.0500,10,0.00,0.00
5.0550,10,0.00,0.00
5.0600,10,0.00,0.00
5.0650,10,0.00,0.00
5.0700,10,0.00,0.00
5.0750,10,0.00,0.00
5.0800,10,0.00,0.00
5.0850,10,0.00,0.00
5.0900,10,0.00,0.00
5.0950,10,0.00,0.00
5.1000,10,0.00,0.00
5.1050,10,0.00,0.00
5.1100,10,0.00,0.00
5.1150,10,0.00,0.00
5.1200,10,0.00,0.00
5.1250,10,0.00,0.00
5.1300,10,0.00,0.00
5.1350,10,0.00,0.00
5.1400,10,0.00,0.00
5.1450,10,0.00,0.00
5.1500,10,0.00,0.00
5.1550,10,0.00,0.00
5.1600,10,0.00,0.00
5.1650,10,0.00,0.00
5.1700,10,0.00,0.00
5.1750,10,0.00,0.00
5.1800,10,0.00,0.00
5.1850,10,0.00,0.00
5.1900,10,0.00,0.00
5.1950,10,0.00,0.00
5.2000,10,0.00,0.00
5.2050,10,0.00,0.00
5.2100,10,0.00,0.00
5.2150,10,0.00,0.00
5.2200,10,0.00,0.00
5.2250,10,0.00,0.00
5.2300,10,0.00,0.00
5.2350,10,0.00,0.00
5.2400,10,0.00,0.00
5.2450,10,0.00,0.00
5.2500,10,0.00,0.00
5.2550,10,0.00,0.00
5.2600,10,0.00,0.00
5.2650,10,0.00,0.00
5.2700,10,0.00,0.00
5.2750,10,0.00,0.00
5.2800,10,0.00,0.00
5.2850,10,0.00,0.00
5.2900,10,0.00,0.00
5.2950,10,0.00,0.00
5.3000,10,0.00,0.00
5.3050,10,0.00,0.00
5.3100,10,0.00,0.00
5.3150,10,0.00,0.00
5.3200,10,0.00,0.00
5.3250,10,0.00,0.00
5.3300,10,0.00,0.00
5.3350,10,0.00,0.00
5.3400,10,0.00,0.00
5.3450,10,0.00,0.00
5.3500,10,0.00,0.00
5.3550,10,0.00,0.00
5.3600,10,0.00,0.00
5.3650,10,0.00,0.00
5.3700,10,0.00,0.00
5.3750,10,0.00,0.00
5.3800,10,0.00,0.00
5.3850,10,0.00,0.00
5.3900,10,0.00,0.00
5.3950,10,0.00,0.00
5.4000,10,0.00,0.00
5.4050,10,0.00,0.00
5.4100,10,0.00,0.00
5.4150,10,0.00,0.00
5.4200,10,0.00,0.00
5.4250,10,0.00,0.00
5.4300,10,0.00,0.00
5.4350,10,0.00,0.00
5.4400,10,0.00,0.00
5.4450,10,0.00,0.00
5.4500,10,0.00,0.00
5.4550,10,0.00,0.00
5.4600,10,0.00,0.00
5.4650,10,0.00,0.00
5.4700,10,0.00,0.00
5.4750,10,0.00,0.00
5.4800,10,0.00,0.00
5.4850,10,0.00,0.00
5.4900,10,0.00,0.00
5.4950,10,0.00,0.00
5.5000,10,0.00,0.00
5.5050,10,0.00,0.00
5.5100,10,0.00,0.00
5.5150,10,0.00,0.00
5.5200,10,0.00,0.00
5.5250,10,0.00,0.00
5.5300,10,0.00,0.00
5.5350,10,0.00,0.00
5.5400,10,0.00,0.00
5.5450,10,0.00,0.00
5.5500,10,0.00,0.00
5.5550,10,0.00,0.00
5.5600,10,0.00,0.00
5.5650,10,0.00,0.00
5.5700,10,0.00,0.00
5.5750,10,0.00,0.00
5.5800,10,0.00,0.00
5.5850,10,0.00,0.00
5.5900,10,0.00,0.00
5.5950,10,0.00,0.00
5.6000,10,0.00,0.00
5.6050,10,0.00,0.00
5.6100,10,0.00,0.00
5.6150,10,0.00,0.00
5.6200,10,0.00,0.00
5.6250,10,0.00,0.00
5.6300,10,0.00,0.00
5.6350,10,0.00,0.00
5.6400,10,0.00,0.00
5.6450,10,0.00,0.00
5.6500,10,0.00,0.00
5.6550,10,0.00,0.00
5.6600,10,0.00,0.00
5.6650,10,0.00,0.00
5.6700,10,0.00,0.00
5.6750,10,0.00,0.00
5.6800,10,0.00,0.00
5.6850,10,0.00,0.00
5.6900,10,0.00,0.00
5.6950,10,0.00,0.00
5.7000,10,0.00,0.00
5.7050,10,0.00,0.00
5.7100,10,0.00,0.00
5.7150,10,0.00,0.00
5.7200,10,0.00,0.00
5.7250,10,0.00,0.00
5.7300,10,0.00,0.00
5.7350,10,0.00,0.00
5.7400,10,0.00,0.00
5.7450,10,0.00,0.00
5.7500,10,0.00,0.00
5.7550,10,0.00,0.00
5.7600,10,0.00,0.00
5.7650,10,0.00,0.00
5.7700,10,0.00,0.00
5.7750,10,0.00,0.00
5.7800,10,0.00,0.00
5.7850,10,0.00,0.00
5.7900,10,0.00,0.00
5.7950,10,0.00,0.00
5.8000,10,0.00,0.00
5.8050,10,0.00,0.00
5.8100,10,0.00,0.00
5.8150,10,0.00,0.00
5.8200,10,0.00,0.00
5.8250,10,0.00,0.00
5.8300,10,0.00,0.00
5.8350,10,0.00,0.00
5.8400,10,0.00,0.00
5.8450,10,0.00,0.00
5.8500,10,0.00,0.00
5.8550,10,0.00,0.00
5.8600,10,0.00,0.00
5.8650,10,0.00,0.00
5.8700,10,0.00,0.00
5.8750,10,0.00,0.00
5.8800,10,0.00,0.00
5.8850,10,0.00,0.00
5.8900,10,0.00,0.00
5.8950,10,0.00,0.00
5.9000,10,0.00,0.00
5.9050,10,0.00,0.00
5.9100,10,0.00,0.00
5.9150,10,0.00,0.00
5.9200,10,0.00,0.00
5.9250,10,0.00,0.00
5.9300,10,0.00,0.00
5.9350,10,0.00,0.00
5.9400,10,0.00,0.00
5.9450,10,0.00,0.00
5.9500,10,0.00,0.00
5.9550,10,0.00,0.00
5.9600,10,0.00,0.00
5.9650,10,0.00,0.00
5.9700,10,0.00,0.00
5.9750,10,0.00,0.00
5.9800,10,0.00,0.00
5.9850,10,0.00,0.00
5.9900,10,0.00,0.00
5.9950,10,0.00,0.00
6.0000,10,0.00,0.00
6.0050,20,0.00,0.00
6.0100,20,0.00,0.00
6.0150,20,25.64,0.51
6.0200,20,0.00,1.83
6.0250,20,0.00,3.05
6.0300,20,0.00,3.58
6.0350,20,0.00,3.64
6.0400,20,0.00,3.38
6.0450,20,0.00,2.94
6.0500,20,0.00,2.43
6.0550,20,0.00,1.90
6.0600,20,25.64,1.92
6.0650,20,0.00,2.82
6.0700,20,0.00,3.68
6.0750,20,0.00,3.93
6.0800,20,25.64,4.30
6.0850,20,0.00,5.21
6.0900,20,25.64,6.41
6.0950,20,0.00,7.70
6.1000,20,25.64,8.93
6.1050,20,0.00,10.04
6.1100,20,25.64,10.97
6.1150,20,25.64,12.23
6.1200,20,0.00,13.60
6.1250,20,25.64,14.42
6.1300,20,25.64,15.33
6.1350,20,0.00,16.23
6.1400,20,25.64,16.53
6.1450,20,25.64,16.94
6.1500,20,0.00,17.39
6.1550,20,25.64,17.31
6.1600,20,25.64,17.41
6.1650,20,0.00,17.62
6.1700,20,25.64,17.37
6.1750,20,25.64,17.36
6.1800,20,0.00,17.51
6.1850,20,25.64,17.22
6.1900,20,25.64,17.20
6.1950,20,25.64,17.86
6.2000,20,25.64,18.92
6.2050,20,0.00,19.61
6.2100,20,25.64,19.52
6.2150,20,25.64,19.43
6.2200,20,25.64,19.88
6.2250,20,25.64,20.62
6.2300,20,0.00,20.99
6.2350,20,25.64,20.57
6.2400,20,25.64,20.19
6.2450,20,25.64,20.39
6.2500,20,25.64,20.94
6.2550,20,25.64,21.67
6.2600,20,25.64,22.45
6.2650,20,25.64,23.21
6.2700,20,25.64,23.90
6.2750,20,25.64,24.47
6.2800,20,25.64,24.94
6.2850,20,25.64,25.29
6.2900,20,25.64,25.55
6.2950,20,25.64,25.72
6.3000,20,25.64,25.82
6.3050,20,25.64,25.87
6.3100,20,25.64,25.89
6.3150,20,25.64,25.88
6.3200,20,25.64,25.85
6.3250,20,25.64,25.82
6.3300,20,25.64,25.78
6.3350,20,25.64,25.75
6.3400,20,25.64,25.72
6.3450,20,51.28,26.21
6.3500,20,25.64,27.51
6.3550,20,25.64,28.70
6.3600,20,25.64,29.23
6.3650,20,25.64,29.27
6.3700,20,25.64,29.01
6.3750,20,51.28,29.09
6.3800,20,25.64,29.89
6.3850,20,25.64,30.58
6.3900,20,25.64,30.62
6.3950,20,25.64,30.25
6.4000,20,25.64,29.64
6.4050,20,51.28,29.45
6.4100,20,25.64,30.04
6.4150,20,25.64,30.59
6.4200,20,25.64,30.54
6.4250,20,51.28,30.63
6.4300,20,25.64,31.32
6.4350,20,25.64,31.82
6.4400,20,25.64,31.64
6.4450,20,51.28,31.56
6.4500,20,25.64,32.07
6.4550,20,25.64,32.39
6.4600,20,25.64,32.05
6.4650,20,51.28,31.84
6.4700,20,25.64,32.23
6.4750,20,25.64,32.47
6.4800,20,25.64,32.07
6.4850,20,51.28,31.82
6.4900,20,25.64,32.19
6.4950,20,25.64,32.41
6.5000,20,51.28,32.53
6.5050,20,25.64,33.08
6.5100,20,25.64,33.35
6.5150,20,25.64,32.91
6.5200,20,51.28,32.55
6.5250,20,25.64,32.80
6.5300,20,25.64,32.90
6.5350,20,51.28,32.89
6.5400,20,25.64,33.34
6.5450,20,25.64,33.52
6.5500,20,51.28,33.52
6.5550,20,25.64,33.91
6.5600,20,25.64,34.02
6.5650,20,25.64,33.41
6.5700,20,51.28,32.91
6.5750,20,25.64,33.04
6.5800,20,51.28,33.56
6.5850,20,25.64,34.28
6.5900,20,25.64,34.57
6.5950,20,51.28,34.55
6.6000,20,25.64,34.85
6.6050,20,25.64,34.82
6.6100,20,51.28,34.58
6.6150,20,25.64,34.73
6.6200,20,51.28,35.13
6.6250,20,25.64,35.66
6.6300,20,25.64,35.70
6.6350,20,51.28,35.44
6.6400,20,25.64,35.51
6.6450,20,25.64,35.28
6.6500,20,51.28,34.87
6.6550,20,25.64,34.90
6.6600,20,25.64,34.69
6.6650,20,51.28,34.34
6.6700,20,25.64,34.45
6.6750,20,51.28,34.84
6.6800,20,25.64,35.38
6.6850,20,25.64,35.46
6.6900,20,51.28,35.24
6.6950,20,25.64,35.36
6.7000,20,51.28,35.68
6.7050,20,25.64,36.11
6.7100,20,25.64,36.06
6.7150,20,51.28,35.71
6.7200,20,25.64,35.70
6.7250,20,25.64,35.40
6.7300,20,51.28,34.94
6.7350,20,25.64,34.93
6.7400,20,51.28,35.21
6.7450,20,25.64,35.65
6.7500,20,25.64,35.64
6.7550,20,51.28,35.35
6.7600,20,25.64,35.41
6.7650,20,51.28,35.69
6.7700,20,25.64,36.10
6.7750,20,25.64,36.03
6.7800,20,51.28,35.67
6.7850,20,25.64,35.66
6.7900,20,51.28,35.88
6.7950,20,25.64,36.23
6.8000,20,51.28,36.63
6.8050,20,25.64,37.04
6.8100,20,25.64,36.90
6.8150,20,51.28,36.42
6.8200,20,25.64,36.27
6.8250,20,51.28,36.36
6.8300,20,25.64,36.58
6.8350,20,51.28,36.87
6.8400,20,25.64,37.19
6.8450,20,25.64,36.98
6.8500,20,51.28,36.45
6.8550,20,25.64,36.27
6.8600,20,51.28,36.33
6.8650,20,25.64,36.54
6.8700,20,51.28,36.83
6.8750,20,25.64,37.15
6.8800,20,51.28,37.46
6.8850,20,25.64,37.73
6.8900,20,51.28,37.97
6.8950,20,25.64,38.16
6.9000,20,25.64,37.80
6.9050,20,51.28,37.10
6.9100,20,25.64,36.76
6.9150,20,51.28,36.68
6.9200,20,25.64,36.77
6.9250,20,51.28,36.97
6.9300,20,25.64,37.21
6.9350,20,51.28,37.47
6.9400,20,25.64,37.71
6.9450,20,51.28,37.93
6.9500,20,25.64,38.11
6.9550,20,25.64,37.74
6.9600,20,51.28,37.05
6.9650,20,51.28,37.23
6.9700,20,25.64,37.96
6.9750,20,25.64,37.96
6.9800,20,51.28,37.48
6.9850,20,51.28,37.77
6.9900,20,25.64,38.52
6.9950,20,25.64,38.49
7.0000,20,51.28,37.95
7.0050,20,51.28,38.16
7.0100,20,25.64,38.83
7.0150,20,25.64,38.72
7.0200,20,51.28,38.11
7.0250,20,51.28,38.26
7.0300,20,25.64,38.89
7.0350,20,51.28,39.26
7.0400,20,25.64,39.43
7.0450,20,51.28,39.47
7.0500,20,25.64,39.41
7.0550,20,51.28,39.29
7.0600,20,25.64,39.15
7.0650,20,51.28,39.01
7.0700,20,51.28,39.38
7.0750,20,25.64,40.07
7.0800,20,51.28,40.38
7.0850,20,25.64,40.42
7.0900,20,51.28,40.29
7.0950,20,51.28,40.58
7.1000,20,25.64,41.11
7.1050,20,51.28,41.23
7.1100,20,25.64,41.09
7.1150,20,51.28,40.79
7.1200,20,51.28,40.92
7.1250,20,25.64,41.33
7.1300,20,51.28,41.35
7.1350,20,25.64,41.14
7.1400,20,51.28,40.79
7.1450,20,51.28,40.89
7.1500,20,25.64,41.28
7.1550,20,51.28,41.30
7.1600,20,51.28,41.60
7.1650,20,25.64,42.05
7.1700,20,51.28,42.06
7.1750,20,51.28,42.29
7.1800,20,25.64,42.64
7.1850,20,51.28,42.53
7.1900,20,51.28,42.65
7.1950,20,25.64,42.90
7.2000,20,51.28,42.71
7.2050,20,51.28,42.76
7.2100,20,25.64,42.96
7.2150,20,51.28,42.73
7.2200,20,25.64,42.24
7.2250,20,51.28,41.62
7.2300,20,51.28,41.48
7.2350,20,51.28,42.18
7.2400,20,25.64,42.85
7.2450,20,51.28,42.92
7.2500,20,25.64,42.61
7.2550,20,51.28,42.08
7.2600,20,51.28,41.96
7.2650,20,51.28,42.64
7.2700,20,25.64,43.25
7.2750,20,51.28,43.25
7.2800,20,25.64,42.87
7.2850,20,51.28,42.28
7.2900,20,51.28,42.10
7.2950,20,25.64,42.21
7.3000,20,51.28,41.98
7.3050,20,51.28,42.07
7.3100,20,25.64,42.34
7.3150,20,51.28,42.21
7.3200,20,51.28,42.34
7.3250,20,25.64,42.63
7.3300,20,51.28,42.48
7.3350,20,51.28,42.57
7.3400,20,25.64,42.82
7.3450,20,51.28,42.62
7.3500,20,51.28,42.68
7.3550,20,25.64,42.89
7.3600,20,51.28,42.68
7.3650,20,25.64,42.20
7.3700,20,51.28,41.59
7.3750,20,51.28,41.46
7.3800,20,25.64,41.66
7.3850,20,51.28,41.52
7.3900,20,51.28,41.71
7.3950,20,25.64,42.08
7.4000,20,51.28,42.03
7.4050,20,51.28,42.22
7.4100,20,25.64,42.56
7.4150,20,51.28,42.45
7.4200,20,25.64,42.06
7.4250,20,51.28,41.52
7.4300,20,51.28,41.44
7.4350,20,25.64,41.66
7.4400,20,51.28,41.55
7.4450,20,25.64,41.23
7.4500,20,51.28,40.80
7.4550,20,51.28,40.86
7.4600,20,25.64,41.21
7.4650,20,51.28,41.22
7.4700,20,25.64,41.00
7.4750,20,51.28,40.66
7.4800,20,51.28,40.78
7.4850,20,25.64,41.18
7.4900,20,51.28,41.22
7.4950,20,51.28,41.54
7.5000,20,25.64,42.02
7.5050,20,51.28,42.03
7.5100,20,51.28,42.27
7.5150,20,25.64,42.63
7.5200,20,51.28,42.53
7.5250,20,25.64,42.14
7.5300,20,51.28,41.59
7.5350,20,51.28,41.50
7.5400,20,25.64,41.72
7.5450,20,51.28,41.59
7.5500,20,25.64,41.26
7.5550,20,51.28,40.83
7.5600,20,51.28,40.87
7.5650,20,25.64,41.22
7.5700,20,51.28,41.22
7.5750,20,25.64,41.00
7.5800,20,51.28,40.66
7.5850,20,51.28,40.77
7.5900,20,25.64,41.18
7.5950,20,51.28,41.22
7.6000,20,25.64,41.02
7.6050,20,51.28,40.69
7.6100,20,51.28,40.82
7.6150,20,25.64,41.22
7.6200,20,51.28,41.26
7.6250,20,25.64,41.06
7.6300,20,51.28,40.72
7.6350,20,25.64,40.32
7.6400,20,51.28,39.92
7.6450,20,25.64,39.54
7.6500,20,51.28,39.21
7.6550,20,51.28,39.46
7.6600,20,25.64,40.05
7.6650,20,51.28,40.30
7.6700,20,25.64,40.31
7.6750,20,51.28,40.17
7.6800,20,25.64,39.95
7.6850,20,51.28,39.68
7.6900,20,25.64,39.41
7.6950,20,51.28,39.17
7.7000,20,51.28,39.46
7.7050,20,25.64,40.09
7.7100,20,51.28,40.36
7.7150,20,25.64,40.38
7.7200,20,51.28,40.24
7.7250,20,25.64,40.01
7.7300,20,51.28,39.73
7.7350,20,25.64,39.46
7.7400,20,51.28,39.20
7.7450,20,25.64,38.97
7.7500,20,51.28,38.79
7.7550,20,25.64,38.64
7.7600,20,51.28,38.54
7.7650,20,25.64,38.46
7.7700,20,51.28,38.41
7.7750,20,25.64,38.39
7.7800,20,51.28,38.37
7.7850,20,51.28,38.89
7.7900,20,25.64,39.70
7.7950,20,51.28,40.12
7.8000,20,25.64,40.26
7.8050,20,51.28,40.20
7.8100,20,25.64,40.02
7.8150,20,51.28,39.79
7.8200,20,25.64,39.53
7.8250,20,51.28,39.27
7.8300,20,25.64,39.05
7.8350,20,51.28,38.86
7.8400,20,25.64,38.70
7.8450,20,51.28,38.58
7.8500,20,25.64,38.50
7.8550,20,51.28,38.44
7.8600,20,25.64,38.40
7.8650,20,51.28,38.38
7.8700,20,25.64,38.38
7.8750,20,51.28,38.38
7.8800,20,25.64,38.39
7.8850,20,51.28,38.40
7.8900,20,25.64,38.41
7.8950,20,51.28,38.43
7.9000,20,25.64,38.44
7.9050,20,51.28,38.44
7.9100,20,25.64,38.45
7.9150,20,51.28,38.46
7.9200,20,25.64,38.46
7.9250,20,51.28,38.46
7.9300,20,25.64,38.46
7.9350,20,51.28,38.47
7.9400,20,25.64,38.47
7.9450,20,51.28,38.47
7.9500,20,25.64,38.46
7.9550,20,25.64,37.95
7.9600,20,51.28,37.14
7.9650,20,25.64,36.73
7.9700,20,51.28,36.61
7.9750,20,25.64,36.68
7.9800,20,51.28,36.87
7.9850,20,25.64,37.12
7.9900,20,51.28,37.38
7.9950,20,25.64,37.64
8.0000,20,51.28,37.87
8.0050,20,25.64,38.07
8.0100,20,25.64,37.71
8.0150,20,51.28,37.03
8.0200,20,25.64,36.70
8.0250,20,51.28,36.64
8.0300,20,25.64,36.74
8.0350,20,51.28,36.95
8.0400,20,25.64,37.20
8.0450,20,51.28,37.46
8.0500,20,25.64,37.71
8.0550,20,51.28,37.93
8.0600,20,25.64,38.12
8.0650,20,25.64,37.75
8.0700,20,51.28,37.05
8.0750,20,25.64,36.72
8.0800,20,51.28,36.65
8.0850,20,25.64,36.75
8.0900,20,51.28,36.95
8.0950,20,25.64,37.20
8.1000,20,51.28,37.46
8.1050,20,25.64,37.71
8.1100,20,25.64,37.41
8.1150,20,51.28,36.79
8.1200,20,25.64,36.53
8.1250,20,51.28,36.52
8.1300,20,25.64,36.66
8.1350,20,51.28,36.90
8.1400,20,25.64,37.18
8.1450,20,51.28,37.46
8.1500,20,25.64,37.72
8.1550,20,25.64,37.43
8.1600,20,51.28,36.82
8.1650,20,25.64,36.55
8.1700,20,51.28,36.54
8.1750,20,25.64,36.68
8.1800,20,51.28,36.92
8.1850,20,25.64,37.19
8.1900,20,25.64,36.96
8.1950,20,51.28,36.41
8.2000,20,25.64,36.22
8.2050,20,51.28,36.29
8.2100,20,25.64,36.50
8.2150,20,51.28,36.79
8.2200,20,25.64,37.12
8.2250,20,25.64,36.92
8.2300,20,51.28,36.40
8.2350,20,25.64,36.23
8.2400,20,51.28,36.30
8.2450,20,25.64,36.52
8.2500,20,51.28,36.82
8.2550,20,25.64,37.14
8.2600,20,25.64,36.94
8.2650,20,51.28,36.42
8.2700,20,25.64,36.25
8.2750,20,51.28,36.31
8.2800,20,25.64,36.53
8.2850,20,51.28,36.82
8.2900,20,25.64,37.14
8.2950,20,25.64,36.94
8.3000,20,51.28,36.42
8.3050,20,25.64,36.25
8.3100,20,51.28,36.31
8.3150,20,25.64,36.53
8.3200,20,51.28,36.82
8.3250,20,25.64,37.14
8.3300,20,25.64,36.94
8.3350,20,51.28,36.42
8.3400,20,25.64,36.24
8.3450,20,51.28,36.31
8.3500,20,25.64,36.53
8.3550,20,51.28,36.82
8.3600,20,25.64,37.14
8.3650,20,51.28,37.45
8.3700,20,25.64,37.74
8.3750,20,51.28,37.97
8.3800,20,25.64,38.17
8.3850,20,25.64,37.80
8.3900,20,51.28,37.10
8.3950,20,25.64,36.76
8.4000,20,51.28,36.68
8.4050,20,25.64,36.77
8.4100,20,51.28,36.97
8.4150,20,25.64,37.21
8.4200,20,51.28,37.47
8.4250,20,25.64,37.71
8.4300,20,51.28,37.93
8.4350,20,25.64,38.11
8.4400,20,25.64,37.74
8.4450,20,51.28,37.05
8.4500,20,25.64,36.72
8.4550,20,51.28,36.64
8.4600,20,25.64,36.74
8.4650,20,51.28,36.94
8.4700,20,25.64,37.20
8.4750,20,51.28,37.46
8.4800,20,25.64,37.71
8.4850,20,51.28,37.93
8.4900,20,25.64,38.11
8.4950,20,51.28,38.26
8.5000,20,25.64,38.37
8.5050,20,51.28,38.45
8.5100,20,25.64,38.50
8.5150,20,51.28,38.53
8.5200,20,25.64,38.54
8.5250,20,51.28,38.54
8.5300,20,25.64,38.54
8.5350,20,51.28,38.53
8.5400,20,25.64,38.52
8.5450,20,51.28,38.51
8.5500,20,25.64,38.49
8.5550,20,51.28,38.49
8.5600,20,25.64,38.48
8.5650,20,51.28,38.47
8.5700,20,25.64,38.47
8.5750,20,51.28,38.46
8.5800,20,25.64,38.46
8.5850,20,51.28,38.46
8.5900,20,51.28,38.97
8.5950,20,25.64,39.78
8.6000,20,51.28,40.19
8.6050,20,25.64,40.31
8.6100,20,51.28,40.24
8.6150,20,51.28,40.57
8.6200,20,25.64,41.13
8.6250,20,51.28,41.27
8.6300,20,25.64,41.13
8.6350,20,51.28,40.83
8.6400,20,51.28,40.96
8.6450,20,25.64,41.36
8.6500,20,51.28,41.39
8.6550,20,51.28,41.68
8.6600,20,25.64,42.13
8.6650,20,51.28,42.12
8.6700,20,51.28,42.33
8.6750,20,25.64,42.67
8.6800,20,51.28,42.56
8.6850,20,25.64,42.15
8.6900,20,51.28,41.59
8.6950,20,51.28,41.50
8.7000,20,51.28,42.23
8.7050,20,25.64,42.90
8.7100,20,51.28,42.98
8.7150,20,25.64,42.67
8.7200,20,51.28,42.13
8.7250,20,51.28,42.01
8.7300,20,51.28,42.67
8.7350,20,25.64,43.27
8.7400,20,51.28,43.27
8.7450,20,25.64,42.89
8.7500,20,51.28,42.28
8.7550,20,51.28,42.10
8.7600,20,51.28,42.73
8.7650,20,25.64,43.30
8.7700,20,51.28,43.28
8.7750,20,25.64,42.88
8.7800,20,51.28,42.26
8.7850,20,51.28,42.08
8.7900,20,51.28,42.70
8.7950,20,25.64,43.28
8.8000,20,51.28,43.26
8.8050,20,25.64,42.86
8.8100,20,51.28,42.25
8.8150,20,51.28,42.07
8.8200,20,51.28,42.70
8.8250,20,25.64,43.27
8.8300,20,51.28,43.25
8.8350,20,25.64,42.86
8.8400,20,51.28,42.25
8.8450,20,51.28,42.07
8.8500,20,51.28,42.70
8.8550,20,25.64,43.27
8.8600,20,51.28,43.26
8.8650,20,25.64,42.86
8.8700,20,51.28,42.25
8.8750,20,51.28,42.07
8.8800,20,51.28,42.70
8.8850,20,25.64,43.27
8.8900,20,51.28,43.26
8.8950,20,25.64,42.86
8.9000,20,51.28,42.25
8.9050,20,51.28,42.07
8.9100,20,51.28,42.70
8.9150,20,25.64,43.27
8.9200,20,51.28,43.26
8.9250,20,25.64,42.86
8.9300,20,51.28,42.25
8.9350,20,51.28,42.07
8.9400,20,25.64,42.18
8.9450,20,51.28,41.95
8.9500,20,51.28,42.04
8.9550,20,25.64,42.33
8.9600,20,51.28,42.20
8.9650,20,51.28,42.33
8.9700,20,25.64,42.62
8.9750,20,51.28,42.47
8.9800,20,25.64,42.05
8.9850,20,51.28,41.50
8.9900,20,51.28,41.41
8.9950,20,25.64,41.63
9.0000,20,51.28,41.52
9.0050,30,51.28,41.72
9.0100,30,25.64,42.10
9.0150,30,51.28,42.05
9.0200,30,51.28,42.25
9.0250,30,51.28,43.10
9.0300,30,51.28,44.30
9.0350,30,51.28,45.63
9.0400,30,51.28,46.94
9.0450,30,51.28,48.13
9.0500,30,51.28,49.14
9.0550,30,51.28,49.97
9.0600,30,76.92,51.12
9.0650,30,51.28,52.90
9.0700,30,76.92,54.94
9.0750,30,51.28,56.98
9.0800,30,76.92,58.87
9.0850,30,51.28,60.50
9.0900,30,76.92,61.83
9.0950,30,76.92,63.38
9.1000,30,51.28,64.95
9.1050,30,76.92,65.89
9.1100,30,76.92,66.86
9.1150,30,76.92,68.30
9.1200,30,76.92,69.91
9.1250,30,76.92,71.50
9.1300,30,76.92,72.96
9.1350,30,76.92,74.22
9.1400,30,76.92,75.24
9.1450,30,76.92,76.03
9.1500,30,76.92,76.61
9.1550,30,76.92,77.01
9.1600,30,102.56,77.77
9.1650,30,76.92,79.22
9.1700,30,76.92,80.48
9.1750,30,76.92,81.00
9.1800,30,102.56,81.53
9.1850,30,76.92,82.52
9.1900,30,76.92,83.22
9.1950,30,102.56,83.68
9.2000,30,76.92,84.47
9.2050,30,102.56,85.39
9.2100,30,76.92,86.33
9.2150,30,102.56,87.21
9.2200,30,76.92,87.98
9.2250,30,102.56,88.61
9.2300,30,76.92,89.11
9.2350,30,102.56,89.48
9.2400,30,102.56,90.25
9.2450,30,76.92,91.22
9.2500,30,102.56,91.73
9.2550,30,102.56,92.40
9.2600,30,76.92,93.14
9.2650,30,102.56,93.34
9.2700,30,102.56,93.69
9.2750,30,102.56,94.63
9.2800,30,76.92,95.36
