Tempo(s),PWM_Aplicado(%),RPM_M1_Raw,RPM_M1_Raw_Filt
4.0050,44,230.7700,220.3041
4.0100,44,205.1300,220.5623
4.0150,44,230.7700,220.8422
4.0200,44,230.7700,221.0982
4.0250,44,205.1300,221.3039
4.0300,44,230.7700,221.4499
4.0350,44,230.7700,221.5256
4.0400,44,205.1300,221.5339
4.0450,44,230.7700,221.4904
4.0500,44,230.7700,221.4072
4.0550,44,205.1300,221.3094
4.0600,44,230.7700,221.2356
4.0650,44,205.1300,221.2068
4.0700,44,230.7700,221.2106
4.0750,44,230.7700,221.2178
4.0800,44,205.1300,221.2147
4.0850,44,230.7700,221.2032
4.0900,44,230.7700,221.1847
4.0950,44,205.1300,221.1762
4.1000,44,230.7700,221.2104
4.1050,44,205.1300,221.3037
4.1100,44,230.7700,221.4390
4.1150,44,230.7700,221.5818
4.1200,44,205.1300,221.7106
4.1250,44,230.7700,221.8157
4.1300,44,230.7700,221.8821
4.1350,44,205.1300,221.9045
4.1400,44,230.7700,221.8865
4.1450,44,230.7700,221.8245
4.1500,44,205.1300,221.7237
4.1550,44,230.7700,221.5990
4.1600,44,230.7700,221.4598
4.1650,44,205.1300,221.3269
4.1700,44,230.7700,221.2346
4.1750,44,205.1300,221.1987
4.1800,44,230.7700,221.2019
4.1850,44,230.7700,221.2100
4.1900,44,205.1300,221.2047
4.1950,44,230.7700,221.1831
4.2000,44,230.7700,221.1418
4.2050,44,205.1300,221.0937
4.2100,44,230.7700,221.0675
4.2150,44,205.1300,221.0768
4.2200,44,230.7700,221.1033
4.2250,44,230.7700,221.1133
4.2300,44,205.1300,221.0900
4.2350,44,230.7700,221.0333
4.2400,44,230.7700,220.9437
4.2450,44,205.1300,220.8394
4.2500,44,230.7700,220.7569
4.2550,44,205.1300,220.7196
4.2600,44,230.7700,220.7224
4.2650,44,230.7700,220.7485
4.2700,44,205.1300,220.8010
4.2750,44,230.7700,220.9036
4.2800,44,205.1300,221.0668
4.2850,44,230.7700,221.2712
4.2900,44,230.7700,221.4820
4.2950,44,205.1300,221.6794
4.3000,44,230.7700,221.8561
4.3050,44,230.7700,222.0002
4.3100,44,205.1300,222.1087
4.3150,44,230.7700,222.1863
4.3200,44,230.7700,222.2286
4.3250,44,205.1300,222.2368
4.3300,44,230.7700,222.2178
4.3350,44,230.7700,222.1676
4.3400,44,205.1300,222.0880
4.3450,44,230.7700,221.9866
4.3500,44,230.7700,221.8620
4.3550,44,205.1300,221.7205
4.3600,44,230.7700,221.5775
4.3650,44,230.7700,221.4428
4.3700,44,205.1300,221.3380
4.3750,44,230.7700,221.2978
4.3800,44,205.1300,221.3385
4.3850,44,230.7700,221.4424
4.3900,44,230.7700,221.5736
4.3950,44,205.1300,221.7091
4.4000,44,230.7700,221.8379
4.4050,44,230.7700,221.9435
4.4100,44,205.1300,222.0186
4.4150,44,230.7700,222.0644
4.4200,44,230.7700,222.0735
4.4250,44,205.1300,222.0458
4.4300,44,230.7700,221.9880
4.4350,44,230.7700,221.8981
4.4400,44,205.1300,221.7821
4.4450,44,230.7700,221.6548
4.4500,44,230.7700,221.5245
4.4550,44,205.1300,221.4109
4.4600,44,230.7700,221.3457
4.4650,44,205.1300,221.3421
4.4700,44,230.7700,221.3784
4.4750,44,230.7700,221.4149
4.4800,44,205.1300,221.4257
4.4850,44,230.7700,221.3987
4.4900,44,230.7700,221.3190
4.4950,44,205.1300,221.1858
4.5000,44,230.7700,221.0132
4.5050,44,230.7700,220.8148
4.5100,44,205.1300,220.6222
4.5150,44,230.7700,220.4864
4.5200,44,205.1300,220.4473
4.5250,44,230.7700,220.5190
4.5300,44,205.1300,220.6896
4.5350,44,230.7700,220.9211
4.5400,44,230.7700,221.1637
4.5450,44,205.1300,221.3860
4.5500,44,230.7700,221.5728
4.5550,44,230.7700,221.7065
4.5600,44,205.1300,221.7820
4.5650,44,230.7700,221.8049
4.5700,44,230.7700,221.7749
4.5750,44,205.1300,221.7013
4.5800,44,230.7700,221.6038
4.5850,44,230.7700,221.4966
4.5900,44,205.1300,221.4054
4.5950,44,230.7700,221.3687
4.6000,44,205.1300,221.4061
4.6050,44,230.7700,221.5023
4.6100,44,230.7700,221.6232
4.6150,44,205.1300,221.7469
4.6200,44,230.7700,221.8633
4.6250,44,230.7700,221.9562
4.6300,44,205.1300,222.0184
4.6350,44,230.7700,222.0510
4.6400,44,230.7700,222.0468
4.6450,44,205.1300,222.0055
4.6500,44,230.7700,221.9343
4.6550,44,230.7700,221.8322
4.6600,44,205.1300,221.7063
4.6650,44,230.7700,221.5733
4.6700,44,230.7700,221.4444
4.6750,44,205.1300,221.3427
4.6800,44,230.7700,221.3043
4.6850,44,205.1300,221.3470
4.6900,44,230.7700,221.4545
4.6950,44,230.7700,221.5921
4.7000,44,205.1300,221.7379
4.7050,44,230.7700,221.8819
4.7100,44,230.7700,222.0081
4.7150,44,205.1300,222.1096
4.7200,44,230.7700,222.1868
4.7250,44,230.7700,222.2311
4.7300,44,205.1300,222.2393
4.7350,44,230.7700,222.2141
4.7400,44,230.7700,222.1472
4.7450,44,205.1300,222.0360
4.7500,44,230.7700,221.8845
4.7550,44,230.7700,221.6878
4.7600,44,205.1300,221.4500
4.7650,44,230.7700,221.1863
4.7700,44,230.7700,220.9090
4.7750,44,205.1300,220.6463
4.7800,44,230.7700,220.4449
4.7850,44,205.1300,220.3402
4.7900,44,230.7700,220.3420
4.7950,44,205.1300,220.4355
4.8000,44,230.7700,220.5815
4.8050,44,230.7700,220.7314
4.8100,44,205.1300,220.8587
4.8150,44,230.7700,220.9573
4.8200,44,230.7700,221.0243
4.8250,44,205.1300,221.0749
4.8300,44,230.7700,221.1421
4.8350,44,205.1300,221.2432
4.8400,44,230.7700,221.3633
4.8450,44,230.7700,221.4707
4.8500,44,205.1300,221.5473
4.8550,44,230.7700,221.5884
4.8600,44,230.7700,221.5854
4.8650,44,205.1300,221.5419
4.8700,44,230.7700,221.4733
4.8750,44,230.7700,221.3913
4.8800,44,205.1300,221.3204
4.8850,44,230.7700,221.2992
4.8900,44,205.1300,221.3479
4.8950,44,230.7700,221.4529
4.9000,44,230.7700,221.5819
4.9050,44,205.1300,221.7160
4.9100,44,230.7700,221.8479
4.9150,44,230.7700,221.9647
4.9200,44,205.1300,222.0627
4.9250,44,230.7700,222.1463
4.9300,44,230.7700,222.2109
4.9350,44,205.1300,222.2581
4.9400,44,230.7700,222.2949
4.9450,44,230.7700,222.3176
4.9500,44,205.1300,222.3271
4.9550,44,230.7700,222.3285
4.9600,44,230.7700,222.3156
4.9650,44,205.1300,222.2863
4.9700,44,230.7700,222.2431
4.9750,44,230.7700,222.1772
4.9800,44,205.1300,222.0852
4.9850,44,230.7700,221.9694
4.9900,44,230.7700,221.8230
4.9950,44,205.1300,221.6475
5.0000,44,230.7700,221.4535
5.0050,44,230.7700,221.2472
5.0100,44,205.1300,221.0477
5.0150,44,230.7700,220.8892
5.0200,44,205.1300,220.7910
5.0250,44,230.7700,220.7422
5.0300,44,230.7700,220.7192
5.0350,44,205.1300,220.7188
5.0400,44,230.7700,220.7580
5.0450,44,205.1300,220.8419
5.0500,44,230.7700,220.9470
5.0550,44,230.7700,221.0370
5.0600,44,205.1300,221.0937
5.0650,44,230.7700,221.1164
5.0700,44,230.7700,221.1051
5.0750,44,205.1300,221.0768
5.0800,44,230.7700,221.0649
5.0850,44,205.1300,221.0874
5.0900,44,230.7700,221.1310
5.0950,44,230.7700,221.1666
5.1000,44,205.1300,221.1817
5.1050,44,230.7700,221.1798
5.1100,44,230.7700,221.1642
5.1150,44,205.1300,221.1543
5.1200,44,230.7700,221.1853
5.1250,44,205.1300,221.2763
5.1300,44,230.7700,221.4132
5.1350,44,230.7700,221.5648
5.1400,44,205.1300,221.7128
5.1450,44,230.7700,221.8515
5.1500,44,230.7700,221.9691
5.1550,44,205.1300,222.0635
5.1600,44,230.7700,222.1402
5.1650,44,230.7700,222.1960
5.1700,44,205.1300,222.2339
5.1750,44,230.7700,222.2625
5.1800,44,230.7700,222.2798
5.1850,44,205.1300,222.2887
5.1900,44,230.7700,222.2971
5.1950,44,230.7700,222.3013
5.2000,44,205.1300,222.3023
5.2050,44,230.7700,222.3059
5.2100,44,230.7700,222.3061
5.2150,44,205.1300,222.3016
5.2200,44,230.7700,222.2956
5.2250,44,230.7700,222.2798
5.2300,44,205.1300,222.2507
5.2350,44,230.7700,222.2093
5.2400,44,230.7700,222.1462
5.2450,44,205.1300,222.0571
5.2500,44,230.7700,221.9444
5.2550,44,230.7700,221.8011
5.2600,44,205.1300,221.6291
5.2650,44,230.7700,221.4395
5.2700,44,230.7700,221.2391
5.2750,44,205.1300,221.0478
5.2800,44,230.7700,220.9009
5.2850,44,205.1300,220.8183
5.2900,44,230.7700,220.7900
5.2950,44,230.7700,220.7929
5.3000,44,205.1300,220.8235
5.3050,44,230.7700,220.8981
5.3100,44,205.1300,221.0198
5.3150,44,230.7700,221.1619
5.3200,44,230.7700,221.2829
5.3250,44,205.1300,221.3573
5.3300,44,230.7700,221.3747
5.3350,44,230.7700,221.3231
5.3400,44,205.1300,221.2047
5.3450,44,230.7700,221.0363
5.3500,44,230.7700,220.8347
5.3550,44,205.1300,220.6340
5.3600,44,230.7700,220.4877
5.3650,44,205.1300,220.4382
5.3700,44,230.7700,220.5019
5.3750,44,205.1300,220.6694
5.3800,44,230.7700,220.9053
5.3850,44,230.7700,221.1625
5.3900,44,205.1300,221.4125
5.3950,44,230.7700,221.6429
5.4000,44,230.7700,221.8387
5.4050,44,205.1300,221.9964
5.4100,44,230.7700,222.1219
5.4150,44,230.7700,222.2127
5.4200,44,205.1300,222.2731
5.4250,44,230.7700,222.3129
5.4300,44,230.7700,222.3306
5.4350,44,205.1300,222.3296
5.4400,44,230.7700,222.3174
5.4450,44,230.7700,222.2899
5.4500,44,205.1300,222.2474
5.4550,44,230.7700,222.1952
5.4600,44,230.7700,222.1274
5.4650,44,205.1300,222.0440
5.4700,44,230.7700,221.9514
5.4750,44,230.7700,221.8469
5.4800,44,205.1300,221.7362
5.4850,44,230.7700,221.6341
5.4900,44,230.7700,221.5497
5.4950,44,205.1300,221.5030
5.5000,44,230.7700,221.5261
5.5050,44,205.1300,221.6312
5.5100,44,230.7700,221.7940
5.5150,44,230.7700,221.9690
5.5200,44,205.1300,222.1205
5.5250,44,230.7700,222.2206
5.5300,44,230.7700,222.2321
5.5350,44,230.7700,222.1398
5.5400,44,205.1300,221.9825
5.5450,44,230.7700,221.8218
5.5500,44,205.1300,221.6949
5.5550,44,230.7700,221.5998
5.5600,44,230.7700,221.5128
5.5650,44,205.1300,221.4219
5.5700,44,230.7700,221.3274
5.5750,44,230.7700,221.2272
5.5800,44,205.1300,221.1335
5.5850,44,230.7700,221.0739
5.5900,44,205.1300,221.0598
5.5950,44,230.7700,221.0711
5.6000,44,230.7700,221.0723
5.6050,44,205.1300,221.0450
5.6100,44,230.7700,220.9879
5.6150,44,230.7700,220.9008
5.6200,44,205.1300,220.8016
5.6250,44,230.7700,220.7270
5.6300,44,205.1300,220.7008
5.6350,44,230.7700,220.7189
5.6400,44,230.7700,220.7650
5.6450,44,205.1300,220.8437
5.6500,44,230.7700,220.9791
5.6550,44,205.1300,221.1821
5.6600,44,230.7700,221.4329
5.6650,44,230.7700,221.6949
5.6700,44,205.1300,221.9449
5.6750,44,230.7700,222.1705
5.6800,44,230.7700,222.3511
5.6850,44,205.1300,222.4728
5.6900,44,230.7700,222.5256
5.6950,44,230.7700,222.4870
5.7000,44,230.7700,222.3529
5.7050,44,205.1300,222.1714
5.7100,44,230.7700,222.0104
5.7150,44,205.1300,221.9119
5.7200,44,230.7700,221.8764
5.7250,44,230.7700,221.8804
5.7300,44,205.1300,221.9091
5.7350,44,230.7700,221.9565
5.7400,44,230.7700,222.0087
5.7450,44,205.1300,222.0599
5.7500,44,230.7700,222.1121
5.7550,44,230.7700,222.1578
5.7600,44,205.1300,222.1962
5.7650,44,230.7700,222.2326
5.7700,44,230.7700,222.2619
5.7750,44,205.1300,222.2842
5.7800,44,230.7700,222.3046
5.7850,44,230.7700,222.3169
5.7900,44,205.1300,222.3195
5.7950,44,230.7700,222.3153
5.8000,44,230.7700,222.2955
5.8050,44,205.1300,222.2557
5.8100,44,230.7700,222.1966
5.8150,44,230.7700,222.1075
5.8200,44,205.1300,221.9837
5.8250,44,230.7700,221.8273
5.8300,44,230.7700,221.6320
5.8350,44,205.1300,221.4014
5.8400,44,230.7700,221.1501
5.8450,44,230.7700,220.8909
5.8500,44,205.1300,220.6523
5.8550,44,230.7700,220.4818
5.8600,44,205.1300,220.4154
5.8650,44,230.7700,220.4630
5.8700,44,205.1300,220.6094
5.8750,44,230.7700,220.8133
5.8800,44,230.7700,221.0226
5.8850,44,205.1300,221.2047
5.8900,44,230.7700,221.3448
5.8950,44,230.7700,221.4276
5.9000,44,205.1300,221.4522
5.9050,44,230.7700,221.4317
5.9100,44,230.7700,221.3762
5.9150,44,205.1300,221.3094
5.9200,44,230.7700,221.2688
5.9250,44,205.1300,221.2745
5.9300,44,230.7700,221.3124
5.9350,44,230.7700,221.3514
5.9400,44,205.1300,221.3747
5.9450,44,230.7700,221.3798
5.9500,44,230.7700,221.3619
5.9550,44,205.1300,221.3305
5.9600,44,230.7700,221.3090
5.9650,44,230.7700,221.3190
5.9700,44,205.1300,221.3966
5.9750,44,230.7700,221.5919
5.9800,44,230.7700,221.9520
5.9850,44,205.1300,222.5351
5.9900,44,230.7700,223.4062
5.9950,44,230.7700,224.6149
6.0000,77,205.1300,226.2028
6.0050,77,230.7700,228.1907
6.0100,77,230.7700,230.5467
6.0150,77,230.7700,233.1985
6.0200,77,230.7700,236.0583
6.0250,77,256.4100,239.0291
6.0300,77,230.7700,242.0246
6.0350,77,256.4100,244.9882
6.0400,77,256.4100,247.8951
6.0450,77,230.7700,250.7553
6.0500,77,256.4100,253.5841
6.0550,77,256.4100,256.3571
6.0600,77,256.4100,259.0138
6.0650,77,282.0500,261.4954
6.0700,77,256.4100,263.7818
6.0750,77,256.4100,265.8996
6.0800,77,282.0500,267.8827
6.0850,77,256.4100,269.7510
6.0900,77,282.0500,271.5221
6.0950,77,256.4100,273.2090
6.1000,77,282.0500,274.8021
6.1050,77,282.0500,276.2682
6.1100,77,282.0500,277.5834
6.1150,77,282.0500,278.7664
6.1200,77,256.4100,279.8656
6.1250,77,307.6900,280.9142
6.1300,77,256.4100,281.9195
6.1350,77,307.6900,282.8843
6.1400,77,256.4100,283.8127
6.1450,77,307.6900,284.7009
6.1500,77,282.0500,285.5435
6.1550,77,282.0500,286.3570
6.1600,77,282.0500,287.1714
6.1650,77,282.0500,287.9894
6.1700,77,307.6900,288.7783
6.1750,77,282.0500,289.5103
6.1800,77,282.0500,290.1868
6.1850,77,307.6900,290.8153
6.1900,77,282.0500,291.4020
6.1950,77,282.0500,291.9621
6.2000,77,307.6900,292.4973
6.2050,77,282.0500,292.9903
6.2100,77,307.6900,293.4320
6.2150,77,282.0500,293.8321
6.2200,77,307.6900,294.2153
6.2250,77,282.0500,294.6166
6.2300,77,282.0500,295.0616
6.2350,77,307.6900,295.5296
6.2400,77,307.6900,295.9659
6.2450,77,282.0500,296.3412
6.2500,77,307.6900,296.6642
6.2550,77,282.0500,296.9451
6.2600,77,307.6900,297.1760
6.2650,77,307.6900,297.3449
6.2700,77,282.0500,297.4650
6.2750,77,307.6900,297.5733
6.2800,77,282.0500,297.6969
6.2850,77,307.6900,297.8356
6.2900,77,307.6900,297.9767
6.2950,77,282.0500,298.1262
6.3000,77,307.6900,298.3071
6.3050,77,282.0500,298.5256
6.3100,77,307.6900,298.7531
6.3150,77,307.6900,298.9403
6.3200,77,307.6900,299.0636
6.3250,77,282.0500,299.1554
6.3300,77,307.6900,299.2706
6.3350,77,282.0500,299.4370
6.3400,77,307.6900,299.6379
6.3450,77,307.6900,299.8267
6.3500,77,307.6900,299.9730
6.3550,77,282.0500,300.0939
6.3600,77,307.6900,300.2195
6.3650,77,307.6900,300.3598
6.3700,77,282.0500,300.5191
6.3750,77,307.6900,300.6948
6.3800,77,307.6900,300.8595
6.3850,77,307.6900,300.9920
6.3900,77,282.0500,301.1076
6.3950,77,307.6900,301.2244
6.4000,77,307.6900,301.3304
6.4050,77,307.6900,301.4138
6.4100,77,282.0500,301.4949
6.4150,77,307.6900,301.5925
6.4200,77,307.6900,301.6912
6.4250,77,307.6900,301.7720
6.4300,77,282.0500,301.8446
6.4350,77,307.6900,301.9134
6.4400,77,307.6900,301.9450
6.4450,77,307.6900,301.8999
6.4500,77,307.6900,301.7807
6.4550,77,282.0500,301.6322
6.4600,77,307.6900,301.4948
6.4650,77,307.6900,301.3726
6.4700,77,307.6900,301.2677
6.4750,77,282.0500,301.2134
6.4800,77,307.6900,301.2428
6.4850,77,307.6900,301.3571
6.4900,77,282.0500,301.5412
6.4950,77,307.6900,301.7629
6.5000,77,307.6900,301.9548
6.5050,77,307.6900,302.0448
6.5100,77,307.6900,302.0030
6.5150,77,307.6900,301.8569
6.5200,77,282.0500,301.6756
6.5250,77,307.6900,301.5227
6.5300,77,307.6900,301.4251
6.5350,77,282.0500,301.3912
6.5400,77,307.6900,301.4115
6.5450,77,307.6900,301.4425
6.5500,77,307.6900,301.4398
6.5550,77,307.6900,301.4054
6.5600,77,282.0500,301.3887
6.5650,77,307.6900,301.4375
6.5700,77,307.6900,301.5659
6.5750,77,282.0500,301.7700
6.5800,77,307.6900,302.0265
6.5850,77,307.6900,302.2745
6.5900,77,307.6900,302.4459
6.5950,77,307.6900,302.5112
6.6000,77,307.6900,302.4942
6.6050,77,282.0500,302.4551
6.6100,77,307.6900,302.4419
6.6150,77,307.6900,302.4587
6.6200,77,307.6900,302.4975
6.6250,77,282.0500,302.5706
6.6300,77,307.6900,302.6779
6.6350,77,307.6900,302.7740
6.6400,77,307.6900,302.7993
6.6450,77,307.6900,302.7281
6.6500,77,307.6900,302.5841
6.6550,77,282.0500,302.4256
6.6600,77,307.6900,302.2975
6.6650,77,307.6900,302.2008
6.6700,77,307.6900,302.1264
6.6750,77,282.0500,302.0877
6.6800,77,307.6900,302.0896
6.6850,77,307.6900,302.0963
6.6900,77,307.6900,302.0641
6.6950,77,307.6900,301.9893
6.7000,77,282.0500,301.9091
6.7050,77,307.6900,301.8537
6.7100,77,307.6900,301.8142
6.7150,77,307.6900,301.7763
6.7200,77,282.0500,301.7523
6.7250,77,307.6900,301.7495
6.7300,77,307.6900,301.7382
6.7350,77,307.6900,301.6837
6.7400,77,307.6900,301.5956
6.7450,77,282.0500,301.5279
6.7500,77,307.6900,301.5313
6.7550,77,307.6900,301.6213
6.7600,77,282.0500,301.7946
6.7650,77,307.6900,302.0275
6.7700,77,307.6900,302.2589
6.7750,77,307.6900,302.4201
6.7800,77,307.6900,302.4813
6.7850,77,307.6900,302.4661
6.7900,77,282.0500,302.4349
6.7950,77,307.6900,302.4362
6.8000,77,307.6900,302.4745
6.8050,77,307.6900,302.5425
6.8100,77,282.0500,302.6529
6.8150,77,307.6900,302.8054
6.8200,77,307.6900,302.9538
6.8250,77,307.6900,303.0361
6.8300,77,307.6900,303.0225
6.8350,77,307.6900,302.9303
6.8400,77,282.0500,302.8082
6.8450,77,307.6900,302.6884
6.8500,77,307.6900,302.5553
6.8550,77,307.6900,302.3795
6.8600,77,307.6900,302.1671
6.8650,77,282.0500,301.9618
6.8700,77,307.6900,301.7983
6.8750,77,307.6900,301.6720
6.8800,77,307.6900,301.5729
6.8850,77,282.0500,301.5191
6.8900,77,307.6900,301.5258
6.8950,77,307.6900,301.5728
6.9000,77,307.6900,301.6376
6.9050,77,282.0500,301.7267
6.9100,77,307.6900,301.8429
6.9150,77,307.6900,301.9524
6.9200,77,307.6900,302.0152
6.9250,77,307.6900,302.0338
6.9300,77,282.0500,302.0513
6.9350,77,307.6900,302.1037
6.9400,77,307.6900,302.1866
6.9450,77,307.6900,302.2870
6.9500,77,282.0500,302.4154
6.9550,77,307.6900,302.5714
6.9600,77,307.6900,302.7114
6.9650,77,307.6900,302.7785
6.9700,77,307.6900,302.7502
6.9750,77,307.6900,302.6541
6.9800,77,282.0500,302.5514
6.9850,77,307.6900,302.4898
6.9900,77,307.6900,302.4716
6.9950,77,307.6900,302.4867
7.0000,77,282.0500,302.5451
7.0050,77,307.6900,302.6446
7.0100,77,307.6900,302.7375
7.0150,77,307.6900,302.7628
7.0200,77,307.6900,302.6932
7.0250,77,307.6900,302.5515
7.0300,77,282.0500,302.3953
7.0350,77,307.6900,302.2692
7.0400,77,307.6900,302.1743
7.0450,77,307.6900,302.1014
7.0500,77,282.0500,302.0648
7.0550,77,307.6900,302.0700
7.0600,77,307.6900,302.0824
7.0650,77,307.6900,302.0592
7.0700,77,307.6900,301.9982
7.0750,77,282.0500,301.9380
7.0800,77,307.6900,301.9097
7.0850,77,307.6900,301.9057
7.0900,77,307.6900,301.9117
7.0950,77,282.0500,301.9395
7.1000,77,307.6900,301.9941
7.1050,77,307.6900,302.0419
7.1100,77,307.6900,302.0419
7.1150,77,307.6900,301.9941
7.1200,77,282.0500,301.9394
7.1250,77,307.6900,301.9117
7.1300,77,307.6900,301.9056
7.1350,77,307.6900,301.9096
7.1400,77,282.0500,301.9377
7.1450,77,307.6900,301.9979
7.1500,77,307.6900,302.0588
7.1550,77,307.6900,302.0818
7.1600,77,307.6900,302.0694
7.1650,77,282.0500,302.0640
7.1700,77,307.6900,302.1006
7.1750,77,307.6900,302.1734
7.1800,77,307.6900,302.2685
7.1850,77,282.0500,302.3949
7.1900,77,307.6900,302.5515
7.1950,77,307.6900,302.6939
7.2000,77,307.6900,302.7646
7.2050,77,307.6900,302.7407
7.2100,77,307.6900,302.6496
7.2150,77,282.0500,302.5523
7.2200,77,307.6900,302.4963
7.2250,77,307.6900,302.4839
7.2300,77,307.6900,302.5047
7.2350,77,282.0500,302.5686
7.2400,77,307.6900,302.6725
7.2450,77,307.6900,302.7684
7.2500,77,307.6900,302.7940
7.2550,77,307.6900,302.7208
7.2600,77,307.6900,302.5701
7.2650,77,282.0500,302.3974
7.2700,77,307.6900,302.2455
7.2750,77,307.6900,302.1135
7.2800,77,307.6900,301.9906
7.2850,77,282.0500,301.8899
7.2900,77,307.6900,301.8173
7.2950,77,307.6900,301.7400
7.3000,77,307.6900,301.6200
7.3050,77,307.6900,301.4631
7.3100,77,282.0500,301.3204
7.3150,77,307.6900,301.2410
7.3200,77,307.6900,301.2410
7.3250,77,282.0500,301.3204
7.3300,77,307.6900,301.4631
7.3350,77,307.6900,301.6200
7.3400,77,307.6900,301.7400
7.3450,77,307.6900,301.8173
7.3500,77,282.0500,301.8899
7.3550,77,307.6900,301.9906
7.3600,77,307.6900,302.1135
7.3650,77,307.6900,302.2455
7.3700,77,282.0500,302.3974
7.3750,77,307.6900,302.5700
7.3800,77,307.6900,302.7207
7.3850,77,307.6900,302.7939
7.3900,77,307.6900,302.7684
7.3950,77,307.6900,302.6725
7.4000,77,282.0500,302.5685
7.4050,77,307.6900,302.5047
7.4100,77,307.6900,302.4839
7.4150,77,307.6900,302.4964
7.4200,77,282.0500,302.5525
7.4250,77,307.6900,302.6499
7.4300,77,307.6900,302.7412
7.4350,77,307.6900,302.7652
7.4400,77,307.6900,302.6947
7.4450,77,307.6900,302.5525
7.4500,77,282.0500,302.3960
7.4550,77,307.6900,302.2697
7.4600,77,307.6900,302.1746
7.4650,77,307.6900,302.1016
7.4700,77,282.0500,302.0647
7.4750,77,307.6900,302.0694
7.4800,77,307.6900,302.0808
7.4850,77,307.6900,302.0562
7.4900,77,307.6900,301.9933
7.4950,77,282.0500,301.9306
7.5000,77,307.6900,301.8993
7.5050,77,307.6900,301.8918
7.5100,77,307.6900,301.8940
7.5150,77,282.0500,301.9180
7.5200,77,307.6900,301.9695
7.5250,77,307.6900,302.0154
7.5300,77,307.6900,302.0158
7.5350,77,307.6900,301.9718
7.5400,77,282.0500,301.9259
7.5450,77,307.6900,301.9136
7.5500,77,307.6900,301.9313
7.5550,77,307.6900,301.9692
7.5600,77,282.0500,302.0428
7.5650,77,307.6900,302.1606
7.5700,77,307.6900,302.2909
7.5750,77,307.6900,302.3933
7.5800,77,307.6900,302.4654
7.5850,77,282.0500,302.5424
7.5900,77,307.6900,302.6474
7.5950,77,307.6900,302.7584
7.6000,77,307.6900,302.8397
7.6050,77,307.6900,302.8893
7.6100,77,282.0500,302.9378
7.6150,77,307.6900,302.9999
7.6200,77,307.6900,303.0411
7.6250,77,307.6900,303.0097
7.6300,77,307.6900,302.8851
7.6350,77,307.6900,302.6943
7.6400,77,282.0500,302.4968
7.6450,77,307.6900,302.3378
7.6500,77,307.6900,302.2181
7.6550,77,307.6900,302.1273
7.6600,77,282.0500,302.0779
7.6650,77,307.6900,302.0736
7.6700,77,307.6900,302.0776
7.6750,77,307.6900,302.0451
7.6800,77,307.6900,301.9718
7.6850,77,282.0500,301.8942
7.6900,77,307.6900,301.8421
7.6950,77,307.6900,301.8064
7.7000,77,307.6900,301.7726
7.7050,77,282.0500,301.7529
7.7100,77,307.6900,301.7546
7.7150,77,307.6900,301.7478
7.7200,77,307.6900,301.6980
7.7250,77,307.6900,301.6145
7.7300,77,282.0500,301.5508
7.7350,77,307.6900,301.5573
7.7400,77,307.6900,301.6486
7.7450,77,282.0500,301.8204
7.7500,77,307.6900,302.0478
7.7550,77,307.6900,302.2682
7.7600,77,307.6900,302.4112
7.7650,77,307.6900,302.4453
7.7700,77,307.6900,302.3924
7.7750,77,282.0500,302.3118
7.7800,77,307.6900,302.2516
7.7850,77,307.6900,302.2173
7.7900,77,307.6900,302.2042
7.7950,77,282.0500,302.2305
7.8000,77,307.6900,302.3051
7.8050,77,307.6900,302.3944
7.8100,77,307.6900,302.4548
7.8150,77,307.6900,302.4798
7.8200,77,282.0500,302.4998
7.8250,77,307.6900,302.5328
7.8300,77,307.6900,302.5527
7.8350,77,307.6900,302.5205
7.8400,77,307.6900,302.4331
7.8450,77,282.0500,302.3237
7.8500,77,307.6900,302.2138
7.8550,77,307.6900,302.0824
7.8600,77,307.6900,301.8991
7.8650,77,307.6900,301.6739
7.8700,77,282.0500,301.4594
7.8750,77,307.6900,301.3041
7.8800,77,307.6900,301.2220
7.8850,77,282.0500,301.2106
7.8900,77,307.6900,301.2514
7.8950,77,307.6900,301.2940
7.9000,77,307.6900,301.2885
7.9050,77,307.6900,301.2332
7.9100,77,282.0500,301.1752
7.9150,77,307.6900,301.1618
7.9200,77,307.6900,301.2092
7.9250,77,282.0500,301.3182
7.9300,77,307.6900,301.4737
7.9350,77,307.6900,301.6281
7.9400,77,307.6900,301.7315
7.9450,77,307.6900,301.7795
7.9500,77,282.0500,301.8114
7.9550,77,307.6900,301.8619
7.9600,77,307.6900,301.9278
7.9650,77,307.6900,302.0000
7.9700,77,282.0500,302.0953
7.9750,77,307.6900,302.2228
7.9800,77,307.6900,302.3512
7.9850,77,307.6900,302.4397
7.9900,77,307.6900,302.4852
7.9950,77,282.0500,302.5218
8.0000,77,307.6900,302.5710
8.0050,77,307.6900,302.6100
8.0100,77,307.6900,302.6028
8.0150,77,307.6900,302.5487
8.0200,77,282.0500,302.4823
8.0250,77,307.6900,302.4254
8.0300,77,307.6900,302.3555
8.0350,77,307.6900,302.2387
8.0400,77,307.6900,302.0787
8.0450,77,282.0500,301.9184
8.0500,77,307.6900,301.7923
8.0550,77,307.6900,301.6965
8.0600,77,307.6900,301.6214
8.0650,77,282.0500,301.5856
8.0700,77,307.6900,301.6040
8.0750,77,307.6900,301.6558
8.0800,77,307.6900,301.7170
8.0850,77,282.0500,301.7917
8.0900,77,307.6900,301.8799
8.0950,77,307.6900,301.9439
8.1000,77,307.6900,301.9401
